user_pseudo_id,totalEventCount,engTime_sec,app_exception,app_clear_data,ad_close_event,album_art_change_event,bottom_mini_playing_bar_event,bottom_option_click_event,current_search_tab_event,edit_tags_page_events,equalizer_event,feature_popup_events,firebase_campaign,first_open,first_open_custom_date_event,floating_player_event,font_change_event,genres_page_event,ham_burger_click_event,inside_page_events,interstitial_ad_events,landing_page_events,language_dialog_events,list_item_clicked_event,lyrics_open_event,lyrics_page_events,mini_youtube_event,notification_events,number_of_items_event,os_update,permission_event,personalization_assignment,playing_window_event,playlist_event,playstore_rating_redirect_event,profile_page_events,remove_ads_purchase_event,ringtone_cutter_event,screen_view,settings_page_events,session_start,share,sort_by_events,theme_event,top_tab_event,user_engagement,video_notification_event,voice_assistant_event,wellness_event,widget_events,youtube_event,frequency,churn
1c604cfca4649c12222b4cb5aaedd0c0,111,358.455,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,3,0,0,0,9,8,0,0,0,5,0,55,0,3,0,0,0,0,10,0,0,0,0,0,1,0
1682de86e7f65618879d392c15f8e394,15,73.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,9.5,0,0.5,0,0,0,0,1.5,0,0,0,0,0,2,0
b365dc18e6f707cefbcd96661a65c262,19.33333333,48.80366667,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.666666667,0,0,0,3,0,0,0,0,1,0,6.666666667,0,1,0,0,0,0,1.333333333,0,0,0,0,0,3,0
1ff3462b7a09f1c951de892963a75659,19,49.427,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,6,0,1,0,0,0,0,2,0,0,0,0,0,1,0
9c49277cea1a03cbfc76056c5d894af4,11,1.317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0
b0fe2876ff10e75bbeebb73fd7d8f682,53.71428571,4559.052,0,0,0,0,2.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143,0,0,0,23.85714286,0.571428571,0,0,2.857142857,0.285714286,0,0,0,1.571428571,0,11,0,2.571428571,0,0,0,0,7.714285714,0,0,0,0,0,7,0
55ac67a9886782bdc3e336d8670f09ad,1.8,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,5,0
cfbc35426d3e249fff9c948fccf13c6b,45.5,178.24275,0,0,0,0,2,1.5,0.5,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0.5,0,4.75,0,0,0,0,1.75,0,0.25,3,0.5,0.25,0,0,1.25,0,23.75,0,1.5,0,0,0,0,3.25,0,0,0,0,0,4,0
41de69fa2110f284efb2218086279eb9,38,274.162,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,7.666666667,0.333333333,0,2.666666667,0,0,0,1.666666667,1.666666667,0,0,0,0,0,0,0,2,0,17.33333333,0,1,0,0,0,0,2.666666667,0,0,0,0,0,3,0
e84298a4d9c1ba33f768a754cbeb0e06,196.5714286,780.7664286,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,8.142857143,1,0,18.71428571,0,0,0,61,1.142857143,0,0,5.571428571,0.571428571,0,0,0,3.285714286,0,70.28571429,0,2.857142857,0,0,0,0,23.14285714,0,0,0,0,0,7,0
75d730768033ab8e4fe1ff37264751a8,24,131.912,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.5,0,0,0,0,1,0,0,3,0,0,0,0,3,0,8,0,2,0,0,0,0,3.5,0,0,0,0,0,2,0
1d6ad33cf992cb3a3c66c55fbc9f0311,52.83333333,98.44583333,0,0,0.666666667,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,0,2.833333333,0,0,0,4.333333333,0,0,0,5.5,1.666666667,0,0,0,3.333333333,0,20.33333333,0,2.666666667,0,0,0,0,5.666666667,0,0,0,0,0,6,0
5abcf7a6dffa7882712fc57505c7d440,37,40.543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,12,0,0,0,1,0,12,0,1,0,0,0,0,3,0,0,0,0,0,1,0
d4d8ffce30c7a8418b057443666d3cf2,4,2.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
76e0dd09a032d0311bd33ae0bd8bf035,21.5,82.073,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,3,0,0,0,0,2,0,8,0,2,0,0,0,0,2,0,0,0,0,0,2,0
0fcf85ab594e138c8092c1d7ca45c4d1,88.75,178.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,5,0,0,0,40.5,0.75,0,0,3.75,6.75,0,0,0,1.25,0,18.75,0,1.5,0,0,0,0,8.5,0,0,0,0,0,4,0
3982c4666e97db318c97f035f4c6a6de,61.14285714,210.3842857,0,0,0,0,1.285714286,0.142857143,0,0,0,0,0,0,0,0,0,0,0.428571429,0,0,0.571428571,0,2.714285714,2,1.571428571,0,2.714285714,0.714285714,0,0,4.285714286,7.714285714,0,0,0,1.714285714,0,24.14285714,0,2.714285714,0,0.571428571,0.142857143,0,7.714285714,0,0,0,0,0,7,0
913eb92c9293a752a8da1c9512907aac,18.6,62.9258,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0.2,0.4,0,0,1.6,0.6,0,0,0,1,0,9.6,0,1.4,0,0,0,0,1.8,0,0,0,0,0,5,0
